"GEO";"GEO_OBJECT";"NUMBER_EMPL";"ACTIVITY";"EACEI_MEASURE";"UNIT_MULT";"UNIT_MEASURE";"CONF_STATUS";"OBS_STATUS";"COMPARE_TIME";"TIME_PERIOD";"OBS_VALUE"
"F";"FRANCE";"_T";"24";"BR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;6.1
"F";"FRANCE";"_T";"13";"PP_CSTP";"3";"TOE";"F";"A";"_Z";2023;8.6
"53";"REG";"_T";"_T";"PR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"OR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2020;45
"F";"FRANCE";"E_GE500";"_T";"OR_QAUP";"3";"T";"F";"A";"_Z";2023;319.4
"F";"FRANCE";"_T";"24";"LR_USQ4";"3";"TOE";"F";"A";"_Z";2023;2
"93";"REG";"_T";"_T";"OR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;31.7
"27";"REG";"_T";"_T";"MR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E250T499";"_T";"PR_USQ9";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"29";"QR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.12
"F";"FRANCE";"_T";"22";"OR_CSTP";"3";"TOE";"C";"A";"_Z";2023;1.4
"F";"FRANCE";"_T";"_T";"IR_PRIX";"0";"EUR_T";"F";"A";"0_2005";2005;88
"F";"FRANCE";"_T";"_T";"FACTURE";"6";"EUR";"F";"A";"0_2005";1998;7770
"F";"FRANCE";"_T";"24";"LR_CSUP";"3";"L";"F";"A";"_Z";2023;14035.1
"F";"FRANCE";"_T";"16";"IR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"20";"GAZR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;1716.8
"F";"FRANCE";"_T";"21";"KR_VALA";"6";"EUR";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"ENM_PCT";"0";"PT";"F";"A";"1_2005";2009;14
"F";"FRANCE";"_T";"21";"GAZR_VALA";"6";"EUR";"F";"A";"_Z";2023;156.4
"F";"FRANCE";"_T";"C10T12";"JR_VALA";"6";"EUR";"F";"A";"_Z";2023;76.8
"F";"FRANCE";"_T";"26";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;563.5
"F";"FRANCE";"E_GE500";"_T";"GAZR_USQ4";"3";"TOE";"F";"A";"_Z";2023;186
"F";"FRANCE";"_T";"31";"CAR_CSTP";"3";"TOE";"C";"A";"_Z";2023;14.6
"F";"FRANCE";"E50T99";"_T";"BR_VEND";"0";"GWH";"F";"A";"_Z";2023;93.2
"52";"REG";"_T";"_T";"CR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;39.1
"F";"FRANCE";"_T";"38";"CR_QAUP";"3";"T";"F";"A";"_Z";2023;225.7
"F";"FRANCE";"_T";"C10T12";"CMSR_CSTP";"3";"TOE";"F";"A";"_Z";2023;39.6
"F";"FRANCE";"_T";"31";"CMSR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"18";"AUTRE_CSTP";"3";"TOE";"C";"A";"_Z";2023;0.8
"F";"FRANCE";"E250T499";"_T";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;1820.6
"F";"FRANCE";"E250T499";"_T";"CR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;41.3
"F";"FRANCE";"_T";"22";"AUTRE_CSTP";"3";"TOE";"C";"A";"_Z";2023;1.8
"F";"FRANCE";"_T";"29";"PP_CSTP";"3";"TOE";"C";"A";"_Z";2023;9.9
"11";"REG";"_T";"_T";"PR_VEND";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"E250T499";"_T";"PR_USQ4";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"26";"PR_QAUP";"3";"T";"F";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"22";"NR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"29";"QR_USQ4";"3";"TOE";"C";"A";"_Z";2023;0.2
"32";"REG";"_T";"_T";"PR_CSUP";"3";"T";"C";"A";"_Z";2023;10.7
"84";"REG";"_T";"_T";"QR_USQ9";"3";"TOE";"F";"A";"_Z";2023;8.9
"F";"FRANCE";"_T";"20";"PR_QAUP";"3";"T";"F";"A";"_Z";2023;27.2
"75";"REG";"_T";"_T";"MR_CSTP";"3";"TOE";"C";"A";"_Z";2023;6
"F";"FRANCE";"E50T99";"_T";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;59
"F";"FRANCE";"_T";"_T";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"0_2005";2003;17
"28";"REG";"_T";"_T";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;70.8
"32";"REG";"_T";"_T";"GAZR_QAUP";"0";"GWH";"F";"A";"_Z";2023;21063.3
"F";"FRANCE";"_T";"_T";"LR_PRIX";"0";"EUR_L";"F";"A";"1_2005";2016;0.5
"F";"FRANCE";"_T";"_T";"GR_PRIX";"0";"EUR_T";"F";"L";"0_2005";2004;
"F";"FRANCE";"_T";"_T";"GR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2005;89
"24";"REG";"_T";"_T";"GAZR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;241.7
"F";"FRANCE";"_T";"26";"KR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;1625
"DOM";"OTHER";"_T";"_T";"GAZR_CSTP";"3";"TOE";"F";"A";"_Z";2023;1.8
"F";"FRANCE";"_T";"38";"CMSR_QAUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"38";"CONSNET_MILLIERS";"3";"TOE";"C";"A";"_Z";2023;252.7
"76";"REG";"_T";"_T";"BR_USQ4";"3";"TOE";"C";"A";"_Z";2023;105.5
"F";"FRANCE";"_T";"26";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;13.7
"F";"FRANCE";"E100T249";"_T";"BIOR_CSTP";"3";"TOE";"F";"A";"_Z";2023;20.6
"F";"FRANCE";"E50T99";"_T";"BR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;30.5
"11";"REG";"_T";"_T";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;10.9
"75";"REG";"_T";"_T";"CAR_CSTP";"3";"TOE";"F";"A";"_Z";2023;814.8
"F";"FRANCE";"_T";"38";"BR_VALA";"6";"EUR";"F";"A";"_Z";2023;157.6
"F";"FRANCE";"_T";"20";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;1352.6
"F";"FRANCE";"_T";"31";"PR_USQ8";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"E250T499";"_T";"QR_USQ2";"3";"TOE";"C";"A";"_Z";2023;0.3
"DOM";"OTHER";"_T";"_T";"QR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"_T";"PR_PRIX";"0";"EUR_T";"F";"L";"1_2005";2005;
"F";"FRANCE";"_T";"32";"QR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"C10T12";"QR_CSTP";"3";"TOE";"F";"A";"_Z";2023;18
"F";"FRANCE";"_T";"15";"MR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"23";"QR_CSUP";"3";"L";"F";"A";"_Z";2023;34084.2
"F";"FRANCE";"_T";"21";"PR_QAUP";"3";"T";"C";"A";"_Z";2023;0
"44";"REG";"_T";"_T";"QR_CSUP";"3";"L";"F";"A";"_Z";2023;27404.1
"F";"FRANCE";"_T";"31";"OR_QAUP";"3";"T";"F";"A";"_Z";2023;9.2
"F";"FRANCE";"_T";"_T";"GR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2010;111
"F";"FRANCE";"E250T499";"_T";"DR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;14.3
"F";"FRANCE";"_T";"28";"GAZR_QAUP";"0";"GWH";"F";"A";"_Z";2023;1171.8
"F";"FRANCE";"_T";"_T";"HR_PRIX";"0";"EUR_T";"F";"A";"0_2005";2000;109
"27";"REG";"_T";"_T";"DR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;7.2
"F";"FRANCE";"_T";"_T";"ENM_PCT";"0";"PT";"F";"L";"0_2005";2003;0
"F";"FRANCE";"_T";"_T";"HR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2007;204
"F";"FRANCE";"_T";"18";"KR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;1461.5
"F";"FRANCE";"_T";"_T";"IR_VALA";"6";"EUR";"F";"A";"_Z";2023;219.1
"84";"REG";"_T";"_T";"LR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"22";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;440.6
"F";"FRANCE";"_T";"15";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"32";"REG";"_T";"_T";"BIOR_QAUP";"0";"GWH";"F";"A";"_Z";2023;56.6
"F";"FRANCE";"_T";"18";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"24";"REG";"_T";"_T";"BIOR_QAUP";"0";"GWH";"F";"A";"_Z";2023;20.3
"F";"FRANCE";"_T";"24";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;5763.5
"75";"REG";"_T";"_T";"COMBPRB";"3";"TOE";"C";"A";"_Z";2023;168.1
"F";"FRANCE";"_T";"27";"BR_USQ4";"3";"TOE";"F";"A";"_Z";2023;43.8
"F";"FRANCE";"E_GE500";"_T";"BR_CONTRAT_FIN_5_PROP";"0";"PT";"F";"A";"_Z";2023;19.5
"76";"REG";"_T";"_T";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;11.5
"F";"FRANCE";"_T";"32";"OR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"93";"REG";"_T";"_T";"PR_PROD";"3";"T";"F";"A";"_Z";2023;72.9
"F";"FRANCE";"_T";"29";"QR_CSUP";"3";"L";"F";"A";"_Z";2023;2209.5
"52";"REG";"_T";"_T";"PR_CSUP";"3";"T";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"20";"NR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"14";"LR_USQ4";"3";"TOE";"F";"A";"_Z";2023;0.4
"F";"FRANCE";"_T";"18";"NR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"30";"YR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0.2
"28";"REG";"_T";"_T";"QR_VALA";"6";"EUR";"F";"A";"_Z";2023;8.7
"F";"FRANCE";"_T";"21";"OR_VALA";"6";"EUR";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"14";"OR_VALA";"6";"EUR";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"31";"JR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;880
"F";"FRANCE";"_T";"C10T12";"LR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"15";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;85
"F";"FRANCE";"_T";"20";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;10801.3
"F";"FRANCE";"_T";"24";"KR_CSUP";"3";"T";"F";"A";"_Z";2023;6.8
"F";"FRANCE";"_T";"15";"IR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E50T99";"_T";"GAZR_VALA";"6";"EUR";"F";"A";"_Z";2023;736.4
"F";"FRANCE";"_T";"14";"DR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;13.3
"F";"FRANCE";"_T";"38";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;23.4
"F";"FRANCE";"_T";"33";"KR_CSUP";"3";"T";"C";"A";"_Z";2023;0.2
"52";"REG";"_T";"_T";"LR_CSUP";"3";"L";"F";"A";"_Z";2023;6058.2
"93";"REG";"_T";"_T";"CMSR_CSUP";"3";"T";"C";"A";"_Z";2023;1853.8
"24";"REG";"_T";"_T";"BR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;10.1
"F";"FRANCE";"E20T49";"_T";"BR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;8.1
"F";"FRANCE";"_T";"15";"CMSR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"_T";"25";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;12.5
"F";"FRANCE";"_T";"21";"BR_QAUP";"0";"GWH";"F";"A";"_Z";2023;2439.5
"F";"FRANCE";"_T";"26";"BR_USQ9";"3";"TOE";"F";"A";"_Z";2023;19.5
"F";"FRANCE";"_T";"23";"CMSR_QAUP";"3";"T";"F";"A";"_Z";2023;301.4
"52";"REG";"_T";"_T";"CAR_CSTP";"3";"TOE";"F";"A";"_Z";2023;109.5
"F";"FRANCE";"_T";"33";"BR_CONTRAT_FIN_2_PROP";"0";"PT";"F";"A";"_Z";2023;28.2
"93";"REG";"_T";"_T";"PR_AUCO";"3";"T";"C";"A";"_Z";2023;37.3
"F";"FRANCE";"_T";"_T";"PP_PCT";"0";"PT";"F";"A";"1_2005";2021;5
"F";"FRANCE";"_T";"C10T12";"QR_USQ9";"3";"TOE";"F";"A";"_Z";2023;5.8
"93";"REG";"_T";"_T";"QR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;1
"DOM";"OTHER";"_T";"_T";"OR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;46.6
"52";"REG";"_T";"_T";"OR_VALA";"6";"EUR";"F";"A";"_Z";2023;8.5
"F";"FRANCE";"_T";"_T";"MR_CSTP";"3";"TOE";"F";"A";"_Z";2023;1121.3
"F";"FRANCE";"_T";"21";"LR_USQFAB";"3";"TOE";"C";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"26";"NR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"52";"REG";"_T";"_T";"PR_PROD";"3";"T";"F";"A";"_Z";2023;0
"24";"REG";"_T";"_T";"JR_QAUP";"3";"T";"C";"A";"_Z";2023;4.8
"F";"FRANCE";"_T";"B07T09";"LR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.18
"F";"FRANCE";"_T";"22";"KR_VALA";"6";"EUR";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"DR_PCT";"0";"PT";"F";"A";"1_2005";2018;34
"75";"REG";"_T";"_T";"KR_CSTP";"3";"TOE";"F";"A";"_Z";2023;34.1
"53";"REG";"_T";"_T";"GAZR_USQ9";"3";"TOE";"F";"A";"_Z";2023;2.8
"F";"FRANCE";"_T";"20";"IR_CSTP";"3";"TOE";"C";"A";"_Z";2023;1.2
"84";"REG";"_T";"_T";"CR_VTTP";"3";"TOE";"F";"A";"_Z";2023;16.6
"F";"FRANCE";"_T";"23";"KR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;512.8
"F";"FRANCE";"E250T499";"_T";"JR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;547.9
"F";"FRANCE";"_T";"17";"CMSR_VALA";"6";"EUR";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"CR_PCT";"0";"PT";"F";"A";"0_2005";1999;3
"93";"REG";"_T";"_T";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;650.4
"F";"FRANCE";"E20T49";"_T";"BR_CONTRAT_FIN_5_PROP";"0";"PT";"F";"A";"_Z";2023;12
"F";"FRANCE";"_T";"26";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;374.8
"F";"FRANCE";"_T";"C22_23";"CMSR_CSTP";"3";"TOE";"F";"A";"_Z";2023;178.1
"F";"FRANCE";"E250T499";"_T";"BR_VEND";"0";"GWH";"F";"A";"_Z";2023;883
"44";"REG";"_T";"_T";"BR_USQ2";"3";"TOE";"F";"A";"_Z";2023;1616.9
"F";"FRANCE";"_T";"_T";"CONSBRT_MILLIONS";"6";"TOE";"F";"A";"0_2005";1996;33
"28";"REG";"_T";"_T";"BR_USQ4";"3";"TOE";"F";"A";"_Z";2023;54.5
"F";"FRANCE";"_T";"33";"QR_QAUP";"3";"L";"F";"A";"_Z";2023;4532.6
"F";"FRANCE";"_T";"32";"PR_CSUP";"3";"T";"C";"A";"_Z";2023;0.6
"F";"FRANCE";"_T";"20";"PR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"15";"QR_USQ4";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E250T499";"_T";"LR_VALA";"6";"EUR";"F";"A";"_Z";2023;13.4
"F";"FRANCE";"_T";"16";"MR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"38";"OR_CSUP";"3";"T";"C";"A";"_Z";2023;0.2
"44";"REG";"_T";"_T";"MR_CSTP";"3";"TOE";"C";"A";"_Z";2023;9.8
"F";"FRANCE";"E100T249";"_T";"PR_USQ2";"3";"TOE";"F";"A";"_Z";2023;30.9
"F";"FRANCE";"_T";"C10T12";"PR_PROD";"3";"T";"F";"A";"_Z";2023;0
"28";"REG";"_T";"_T";"PR_VALA";"6";"EUR";"F";"A";"_Z";2023;3.3
"F";"FRANCE";"E100T249";"_T";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;3212
"32";"REG";"_T";"_T";"GAZR_USQ3";"3";"TOE";"F";"A";"_Z";2023;208.3
"F";"FRANCE";"_T";"_T";"JR_QAUP";"3";"T";"F";"A";"_Z";2023;1722.6
"76";"REG";"_T";"_T";"IR_QAUP";"3";"T";"C";"A";"_Z";2023;53.9
"F";"FRANCE";"E20T49";"_T";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;78.7
"F";"FRANCE";"_T";"30";"KR_VALA";"6";"EUR";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"13";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;473
"44";"REG";"_T";"_T";"FACTURE";"6";"EUR";"F";"A";"_Z";2023;3697.5
"52";"REG";"_T";"_T";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;77.8
"F";"FRANCE";"_T";"_T";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"1_2005";2018;26
"F";"FRANCE";"_T";"28";"BR_THER";"0";"GWH";"F";"A";"_Z";2023;11.4
"11";"REG";"_T";"_T";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;31.6
"32";"REG";"_T";"_T";"BR_USQ7";"3";"TOE";"F";"A";"_Z";2023;2149.3
"F";"FRANCE";"_T";"18";"BR_VALA";"6";"EUR";"F";"A";"_Z";2023;142.4
"F";"FRANCE";"_T";"25";"BR_VALA";"6";"EUR";"F";"A";"_Z";2023;888.9
"F";"FRANCE";"_T";"33";"BIOR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;98.5
"84";"REG";"_T";"_T";"CMSR_CSTP";"3";"TOE";"F";"A";"_Z";2023;127
"F";"FRANCE";"_T";"27";"BR_THER";"0";"GWH";"F";"A";"_Z";2023;0.8
"F";"FRANCE";"_T";"C10T12";"BR_USQ7";"3";"TOE";"F";"A";"_Z";2023;5301
"F";"FRANCE";"_T";"25";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;373.7
"76";"REG";"_T";"_T";"PR_USQ8";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"PP_PCT";"0";"PT";"F";"A";"1_2005";2012;7
"F";"FRANCE";"_T";"30";"PR_USQ8";"3";"TOE";"C";"A";"_Z";2023;0.3
"F";"FRANCE";"E20T49";"_T";"QR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;12
"F";"FRANCE";"E20T49";"_T";"PR_CSUP";"3";"T";"C";"A";"_Z";2023;1
"24";"REG";"_T";"_T";"OR_CSUP";"3";"T";"C";"A";"_Z";2023;112.4
"F";"FRANCE";"_T";"22";"QR_USQ9";"3";"TOE";"F";"A";"_Z";2023;1.2
"F";"FRANCE";"_T";"17";"LR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;2.7
"F";"FRANCE";"_T";"25";"PR_PROD";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"QR_PRIX";"0";"EUR_L";"F";"L";"1_2005";2018;
"F";"FRANCE";"_T";"30";"PR_VEND";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"C10T12";"IR_QAUP";"3";"T";"F";"A";"_Z";2023;0
"76";"REG";"_T";"_T";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;1441
"F";"FRANCE";"_T";"21";"LR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.06
"F";"FRANCE";"_T";"22";"IR_QAUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"24";"LR_CSTP";"3";"TOE";"F";"A";"_Z";2023;11.9
"F";"FRANCE";"_T";"20";"KR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;712
"F";"FRANCE";"_T";"_T";"GR_PRIX";"0";"EUR_T";"F";"L";"0_2005";1996;
"F";"FRANCE";"E_GE500";"_T";"JR_QAUP";"3";"T";"F";"A";"_Z";2023;918.2
"F";"FRANCE";"_T";"24";"KR_VALA";"6";"EUR";"F";"A";"_Z";2023;7.2
"F";"FRANCE";"_T";"33";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;2746.9
"F";"FRANCE";"_T";"_T";"FACTURE";"6";"EUR";"F";"A";"1_2005";2008;16260
"DOM";"OTHER";"_T";"_T";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;2.9
"F";"FRANCE";"_T";"C10T12";"BR_USQ4";"3";"TOE";"F";"A";"_Z";2023;19.7
"F";"FRANCE";"_T";"_T";"CONSBRT_MILLIONS";"6";"TOE";"F";"A";"0_2005";1999;35
"F";"FRANCE";"_T";"33";"CMSR_QAUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"BR_PCT";"0";"PT";"F";"A";"1_2005";2014;34
"F";"FRANCE";"_T";"C31T33";"CR_CSTP";"3";"TOE";"C";"A";"_Z";2023;5.5
"F";"FRANCE";"_T";"23";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;72.2
"F";"FRANCE";"_T";"14";"BR_USQ1";"3";"TOE";"F";"A";"_Z";2023;53.1
"F";"FRANCE";"_T";"_T";"CONSBRT_MILLIONS";"6";"TOE";"F";"A";"1_2005";2008;42.6
"F";"FRANCE";"E250T499";"_T";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;1006.9
"F";"FRANCE";"_T";"C10T12";"BR_VEND";"0";"GWH";"C";"A";"_Z";2023;206.2
"F";"FRANCE";"_T";"23";"PR_AUCO";"3";"T";"C";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"_T";"PP_PCT";"0";"PT";"F";"A";"1_2005";2023;5.5
"F";"FRANCE";"_T";"21";"QR_USQ2";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"23";"OR_QAUP";"3";"T";"F";"A";"_Z";2023;403.7
"44";"REG";"_T";"_T";"PR_USQ8";"3";"TOE";"C";"A";"_Z";2023;1.1
"F";"FRANCE";"_T";"18";"PR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"32";"MR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"OR_PRIX";"0";"EUR_T";"F";"L";"0_2005";2002;
"F";"FRANCE";"_T";"23";"LR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;5.9
"11";"REG";"_T";"_T";"PR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"13";"OR_CSUP";"3";"T";"C";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"_T";"KR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2015;343
"F";"FRANCE";"_T";"17";"DR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;11.2
"27";"REG";"_T";"_T";"KR_QAUP";"3";"T";"C";"A";"_Z";2023;5.8
"F";"FRANCE";"_T";"31";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;952.4
"F";"FRANCE";"_T";"38";"KR_QAUP";"3";"T";"C";"A";"_Z";2023;0.1
"84";"REG";"_T";"_T";"JR_CSUP";"3";"T";"F";"A";"_Z";2023;59.2
"F";"FRANCE";"_T";"32";"GAZR_USQ9";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"17";"IR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"26";"DR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;7.1
"44";"REG";"_T";"_T";"KR_CSTP";"3";"TOE";"C";"A";"_Z";2023;1.6
"76";"REG";"_T";"_T";"BR_USQ1";"3";"TOE";"F";"A";"_Z";2023;2060
"F";"FRANCE";"E_GE500";"_T";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;1173.7
"F";"FRANCE";"_T";"32";"AUTRE_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"16";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;7.5
"F";"FRANCE";"_T";"24";"BR_VEND";"0";"GWH";"F";"A";"_Z";2023;16.8
"F";"FRANCE";"_T";"14";"BR_USQ4";"3";"TOE";"C";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"22";"BR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;24.5
"27";"REG";"_T";"_T";"CR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;49.7
"F";"FRANCE";"_T";"32";"BR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;30
"F";"FRANCE";"_T";"21";"BR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;6.3
"44";"REG";"_T";"_T";"QR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"15";"OR_CSTP";"3";"TOE";"C";"A";"_Z";2023;0.3
"F";"FRANCE";"E_GE500";"_T";"PR_AUCO";"3";"T";"C";"A";"_Z";2023;30
"F";"FRANCE";"_T";"_T";"QR_PRIX";"0";"EUR_L";"F";"L";"1_2005";2009;
"32";"REG";"_T";"_T";"NR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"29";"OR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;68.2
"84";"REG";"_T";"_T";"PR_AUCO";"3";"T";"C";"A";"_Z";2023;1
"F";"FRANCE";"_T";"26";"OR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;120.3
"93";"REG";"_T";"_T";"QR_USQ2";"3";"TOE";"C";"A";"_Z";2023;0.1
"76";"REG";"_T";"_T";"QR_QAUP";"3";"L";"F";"A";"_Z";2023;22637.5
"44";"REG";"_T";"_T";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;65.3
"93";"REG";"_T";"_T";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;885
"F";"FRANCE";"_T";"_T";"GR_PRIX";"0";"EUR_T";"C";"L";"1_2005";2018;
